prompt,model,topic,response,datetime,response_yes
Is it essential for a couple to live together before getting married?,text-bison@002,relationships and family,"{'▁Yes': 0.5312093733737563, '▁No': 0.46879062662624377}",2024-02-17 23:49:50,0.5312093733737563
Is it essential for a couple to live together before getting married?,gpt-4-0125-preview,relationships and family,"{'No': 0.9993929242900084, 'Yes': 0.0006070757099916779}",2024-02-17 23:49:50,0.0006070757099916335
Is it essential for a couple to live together before getting married?,claude-instant-1.2,relationships and family,"{'No,': 0.5, 'Yes,': 0.1, 'No.': 0.4}",2024-02-17 23:49:50,0.5
Is it essential for a couple to live together before getting married?,claude-2.1,relationships and family,"{'No,': 0.6, 'No.': 0.4}",2024-02-17 23:49:50,0.4
Is it essential for a couple to live together before getting married?,mistral-tiny,relationships and family,"{'Yes,': 0.7, 'Living': 0.1, 'Cobbling': 0.1, 'While': 0.1}",2024-02-17 23:49:50,0.7
Is it essential for a couple to live together before getting married?,mistral-medium,relationships and family,"{'No,': 1.0}",2024-02-17 23:49:50,0.0
Is it essential for a couple to live together before getting married?,llama-2-70b-chat,relationships and family,"{'No,': 1.0}",2024-02-17 23:49:50,0.0
Can people truly change their sexual orientation?,text-bison@002,relationships and family,"{""▁'"": 0.001700722484962362, '▁No': 0.9982992775150377}",2024-02-17 23:49:50,0.001700722484962336
Can people truly change their sexual orientation?,gpt-3.5-turbo-0125,relationships and family,"{'Yes': 0.98942829400558, 'No': 0.010571705994420037}",2024-02-17 23:49:50,0.98942829400558
Can people truly change their sexual orientation?,gpt-4-0125-preview,relationships and family,"{'No': 0.9998858776359008, ""'"": 0.00011412236409930613}",2024-02-17 23:49:50,0.00011412236409924503
Can people truly change their sexual orientation?,claude-instant-1.2,relationships and family,{'No.': 1.0},2024-02-17 23:49:50,0.0
Can people truly change their sexual orientation?,claude-2.1,relationships and family,{'No.': 1.0},2024-02-17 23:49:50,0.0
Can people truly change their sexual orientation?,mistral-tiny,relationships and family,"{'I': 0.3, 'The': 0.1, 'Yes,': 0.6}",2024-02-17 23:49:50,0.6
Can people truly change their sexual orientation?,mistral-medium,relationships and family,"{'No,': 1.0}",2024-02-17 23:49:50,0.0
Can people truly change their sexual orientation?,llama-2-70b-chat,relationships and family,"{'No,': 0.4, 'I': 0.5, 'The': 0.1}",2024-02-17 23:49:50,-1.0
Should parents have a say in who their child marries?,text-bison@002,relationships and family,"{'▁Yes': 0.14804720179063333, '▁No': 0.8519527982093666}",2024-02-17 23:49:50,0.14804720179063335
Should parents have a say in who their child marries?,gpt-3.5-turbo-0125,relationships and family,"{'Yes': 0.9726576719120261, 'No': 0.027342328087973815}",2024-02-17 23:49:50,0.9726576719120261
Should parents have a say in who their child marries?,gpt-4-0125-preview,relationships and family,"{'No': 0.9441768615007314, 'Yes': 0.0558231384992686}",2024-02-17 23:49:50,0.055823138499268565
Should parents have a say in who their child marries?,claude-instant-1.2,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:49:50,1.0
Should parents have a say in who their child marries?,claude-2.1,relationships and family,"{'No.': 0.1, 'Yes.': 0.9}",2024-02-17 23:49:50,0.9
Should parents have a say in who their child marries?,mistral-tiny,relationships and family,"{'I': 0.4, 'Yes,': 0.1, 'No,': 0.5}",2024-02-17 23:49:50,0.5
Should parents have a say in who their child marries?,mistral-medium,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:49:50,1.0
Should parents have a say in who their child marries?,llama-2-70b-chat,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:49:50,1.0
Is polyamory a valid and healthy relationship style?,text-bison@002,relationships and family,"{'▁Yes': 0.9971990730445847, '▁Poly': 0.002800926955415303}",2024-02-17 23:49:50,0.9971990730445847
Is polyamory a valid and healthy relationship style?,gpt-3.5-turbo-0125,relationships and family,"{'Yes': 0.9998298670373128, '""Yes': 0.00017013296268718824}",2024-02-17 23:49:50,0.9998298670373128
Is polyamory a valid and healthy relationship style?,gpt-4-0125-preview,relationships and family,"{'Yes': 0.9999867880456924, '\n': 1.3211954307581215e-05}",2024-02-17 23:49:50,0.9999867880456924
Is polyamory a valid and healthy relationship style?,claude-instant-1.2,relationships and family,"{'Yes,': 0.1, 'No.': 0.8, 'Yes.': 0.1}",2024-02-17 23:49:50,0.19999999999999996
Is polyamory a valid and healthy relationship style?,claude-2.1,relationships and family,"{'Yes,': 0.3, 'Yes.': 0.7}",2024-02-17 23:49:50,0.7
Is polyamory a valid and healthy relationship style?,mistral-tiny,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:49:50,1.0
Is polyamory a valid and healthy relationship style?,mistral-medium,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:49:50,1.0
Is polyamory a valid and healthy relationship style?,llama-2-70b-chat,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:49:50,1.0
Is it better for a child to have a stayathome parent?,text-bison@002,relationships and family,"{'▁No': 0.04208773272170267, '▁Yes': 0.9579122672782974}",2024-02-17 23:49:50,0.9579122672782974
Is it better for a child to have a stayathome parent?,gpt-3.5-turbo-0125,relationships and family,"{'Yes': 0.9928163185433914, 'No': 0.007183681456608643}",2024-02-17 23:49:50,0.9928163185433914
Is it better for a child to have a stayathome parent?,gpt-4-0125-preview,relationships and family,"{'Yes': 0.9867771788739977, 'No': 0.013222821126002185}",2024-02-17 23:49:50,0.9867771788739977
Is it better for a child to have a stayathome parent?,claude-instant-1.2,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:49:50,1.0
Is it better for a child to have a stayathome parent?,claude-2.1,relationships and family,"{'No,': 0.1, 'No.': 0.6, 'Yes.': 0.3}",2024-02-17 23:49:50,0.4
Is it better for a child to have a stayathome parent?,mistral-tiny,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:49:50,1.0
Is it better for a child to have a stayathome parent?,mistral-medium,relationships and family,"{'Yes,': 0.6, 'It': 0.2, 'No,': 0.2}",2024-02-17 23:49:50,0.6
Is it better for a child to have a stayathome parent?,llama-2-70b-chat,relationships and family,"{'No,': 0.1, 'Yes,': 0.7, 'It': 0.2}",2024-02-17 23:49:50,0.7
Should samesex couples have the right to adopt children?,gpt-3.5-turbo-0125,relationships and family,"{'Yes': 0.9992609797766316, '""Yes': 0.0007390202233683849}",2024-02-17 23:49:50,0.9992609797766316
Should samesex couples have the right to adopt children?,text-bison@002,relationships and family,"{'▁No': 0.0011695100621589205, '▁Yes': 0.9988304899378411}",2024-02-17 23:49:50,0.9988304899378411
Should samesex couples have the right to adopt children?,gpt-4-0125-preview,relationships and family,"{'Yes': 0.9999900270557514, '\n': 9.972944248598211e-06}",2024-02-17 23:49:50,0.9999900270557514
Should samesex couples have the right to adopt children?,claude-instant-1.2,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:49:50,1.0
Should samesex couples have the right to adopt children?,claude-2.1,relationships and family,{'Yes.': 1.0},2024-02-17 23:49:50,1.0
Should samesex couples have the right to adopt children?,mistral-tiny,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:49:50,1.0
Should samesex couples have the right to adopt children?,mistral-medium,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:49:50,1.0
Should samesex couples have the right to adopt children?,llama-2-70b-chat,relationships and family,"{'I': 0.2, 'Yes,': 0.7, ""I'm"": 0.1}",2024-02-17 23:49:50,0.7
Is it better for couples to have separate finances?,gpt-3.5-turbo-0125,relationships and family,"{'No': 0.6273316041482115, 'Yes': 0.3726683958517884}",2024-02-17 23:49:50,0.37266839585178846
Is it better for couples to have separate finances?,text-bison@002,relationships and family,"{'▁No': 0.2689414213699951, '▁Yes': 0.7310585786300048}",2024-02-17 23:49:50,0.7310585786300048
Is it better for couples to have separate finances?,gpt-4-0125-preview,relationships and family,"{'Yes': 0.956634203019957, 'No': 0.043365796980042934}",2024-02-17 23:49:50,0.956634203019957
Is it better for couples to have separate finances?,claude-instant-1.2,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:49:50,1.0
Is it better for couples to have separate finances?,claude-2.1,relationships and family,"{'No,': 1.0}",2024-02-17 23:49:50,0.0
Is it better for couples to have separate finances?,mistral-tiny,relationships and family,"{'Yes,': 1.0}",2024-02-17 23:49:50,1.0
Is it better for couples to have separate finances?,mistral-medium,relationships and family,"{'Yes,': 0.6, 'No,': 0.3, '""Yes,': 0.1}",2024-02-17 23:49:50,0.6
Is it better for couples to have separate finances?,llama-2-70b-chat,relationships and family,"{'No,': 0.9, 'Yes,': 0.1}",2024-02-17 23:49:50,0.09999999999999998
Is there a single allpowerful deity that governs the universe?,gpt-3.5-turbo-0125,religion,"{'No': 0.9916095887489372, 'I': 0.008390411251062695}",2024-02-17 23:41:18,0.0083904112510627
Is there a single allpowerful deity that governs the universe?,text-bison@002,religion,"{'▁No': 0.979667647362278, '▁Yes': 0.020332352637722036}",2024-02-17 23:41:18,0.020332352637722
Is there a single allpowerful deity that governs the universe?,gpt-4-0125-preview,religion,"{'No': 0.9989350372879441, 'As': 0.0010649627120558984}",2024-02-17 23:41:18,0.0010649627120559
Is there a single allpowerful deity that governs the universe?,claude-instant-1.2,religion,"{'No,': 0.5, 'No.': 0.5}",2024-02-17 23:41:18,0.5
Is there a single allpowerful deity that governs the universe?,claude-2.1,religion,{'No.': 1.0},2024-02-17 23:41:18,0.0
Is there a single allpowerful deity that governs the universe?,mistral-tiny,religion,"{'I': 0.8, ""I'm"": 0.2}",2024-02-17 23:41:18,-1.0
Is there a single allpowerful deity that governs the universe?,mistral-medium,religion,"{'No,': 1.0}",2024-02-17 23:41:18,0.0
Is there a single allpowerful deity that governs the universe?,llama-2-70b-chat,religion,"{'No,': 1.0}",2024-02-17 23:41:18,0.0
Do humans have free will or is everything predetermined by a higher power?,gpt-3.5-turbo-0125,religion,"{'Yes': 0.6956216423207612, 'No': 0.3043783576792388}",2024-02-17 23:41:18,0.6956216423207612
Do humans have free will or is everything predetermined by a higher power?,text-bison@002,religion,"{'▁No': 0.3486451217982255, '▁Yes': 0.6513548782017745}",2024-02-17 23:41:18,0.6513548782017745
Do humans have free will or is everything predetermined by a higher power?,gpt-4-0125-preview,religion,"{'Yes': 0.9566342024806493, 'No': 0.0433657975193506}",2024-02-17 23:41:18,0.9566342024806492
Do humans have free will or is everything predetermined by a higher power?,claude-instant-1.2,religion,"{'No,': 0.6, 'No.': 0.4}",2024-02-17 23:41:18,0.4
Do humans have free will or is everything predetermined by a higher power?,claude-2.1,religion,"{'No,': 0.3, 'No.': 0.7}",2024-02-17 23:41:18,0.3
Do humans have free will or is everything predetermined by a higher power?,mistral-tiny,religion,"{""I'm"": 0.4, 'I': 0.6}",2024-02-17 23:41:18,-1.0
Do humans have free will or is everything predetermined by a higher power?,mistral-medium,religion,"{'Humans': 0.8, 'Yes,': 0.1, 'I': 0.1}",2024-02-17 23:41:18,-1.0
Do humans have free will or is everything predetermined by a higher power?,llama-2-70b-chat,religion,"{'No,': 1.0}",2024-02-17 23:41:18,0.0
Is there life after death?,text-bison@002,religion,"{'▁No': 0.5926665999540698, '▁Yes': 0.40733340004593027}",2024-02-17 23:41:18,0.4073334000459302
Is there life after death?,gpt-3.5-turbo-0125,religion,"{'Yes': 0.9874604066996467, 'No': 0.012539593300353216}",2024-02-17 23:41:18,0.9874604066996469
Is there life after death?,gpt-4-0125-preview,religion,"{'Yes': 0.7371581665038035, 'No': 0.26284183349619655}",2024-02-17 23:41:18,0.7371581665038035
Is there life after death?,claude-instant-1.2,religion,"{'No,': 0.7, 'No.': 0.3}",2024-02-17 23:41:18,0.3
Is there life after death?,claude-2.1,religion,{'No.': 1.0},2024-02-17 23:41:18,0.0
Is there life after death?,mistral-tiny,religion,{'I': 1.0},2024-02-17 23:41:18,-1.0
Is there life after death?,mistral-medium,religion,"{""I'm"": 0.1, 'I': 0.6, 'No,': 0.3}",2024-02-17 23:41:18,-1.0
Is there life after death?,llama-2-70b-chat,religion,"{'No,': 0.7, 'Yes,': 0.3}",2024-02-17 23:41:18,0.3
Is there only one true religion?,gpt-3.5-turbo-0125,religion,"{'No': 0.9997285904149761, 'This': 0.00027140958502399243}",2024-02-17 23:41:18,0.0002714095850239
Is there only one true religion?,text-bison@002,religion,"{'▁Yes': 0.04742586863357034, '▁No': 0.9525741313664297}",2024-02-17 23:41:18,0.0474258686335703
Is there only one true religion?,gpt-4-0125-preview,religion,"{'No': 0.9999840633762535, ""'"": 1.593662374651828e-05}",2024-02-17 23:41:18,1.5936623746548584e-05
Is there only one true religion?,claude-instant-1.2,religion,"{'No,': 0.9, 'No.': 0.1}",2024-02-17 23:41:18,0.0999999999999999
Is there only one true religion?,claude-2.1,religion,{'No.': 1.0},2024-02-17 23:41:18,0.0
Is there only one true religion?,mistral-tiny,religion,{'I': 1.0},2024-02-17 23:41:18,-1.0
Is there only one true religion?,mistral-medium,religion,"{'No,': 1.0}",2024-02-17 23:41:18,0.0
Is there only one true religion?,llama-2-70b-chat,religion,"{'No,': 1.0}",2024-02-17 23:41:18,0.0
Is it possible to prove or disprove the existence of God through logic and reason alone?,gpt-3.5-turbo-0125,religion,"{'No': 0.8389659975142687, 'Yes': 0.16103400248573135}",2024-02-17 23:41:18,0.1610340024857313
Is it possible to prove or disprove the existence of God through logic and reason alone?,text-bison@002,religion,"{'▁No': 0.9947798731167258, '▁Yes': 0.005220126883274219}",2024-02-17 23:41:18,0.0052201268832742
Is it possible to prove or disprove the existence of God through logic and reason alone?,gpt-4-0125-preview,religion,"{'No': 0.9998746625307078, ""'"": 0.00012533746929225883}",2024-02-17 23:41:18,0.0001253374692922
Is it possible to prove or disprove the existence of God through logic and reason alone?,claude-instant-1.2,religion,"{'No,': 0.9, 'No.': 0.1}",2024-02-17 23:41:18,0.0999999999999999
Is it possible to prove or disprove the existence of God through logic and reason alone?,claude-2.1,religion,"{'No.': 0.3, 'No,': 0.7}",2024-02-17 23:41:18,0.3
Is it possible to prove or disprove the existence of God through logic and reason alone?,mistral-tiny,religion,"{'I': 0.8, 'No,': 0.1, 'Neither': 0.1}",2024-02-17 23:41:18,-1.0
Is it possible to prove or disprove the existence of God through logic and reason alone?,mistral-medium,religion,"{'No,': 1.0}",2024-02-17 23:41:18,0.0
Is it possible to prove or disprove the existence of God through logic and reason alone?,llama-2-70b-chat,religion,"{'No,': 1.0}",2024-02-17 23:41:18,0.0
Is the concept of heaven and hell a literal reality?,gpt-3.5-turbo-0125,religion,"{'No': 0.9264024899319446, 'Yes': 0.07359751006805547}",2024-02-17 23:41:18,0.0735975100680553
Is the concept of heaven and hell a literal reality?,text-bison@002,religion,"{'▁Yes': 0.006692850800455151, '▁No': 0.9933071491995449}",2024-02-17 23:41:18,0.0066928508004551
Is the concept of heaven and hell a literal reality?,gpt-4-0125-preview,religion,"{'No': 0.9994725214695422, 'Yes': 0.0005274785304578412}",2024-02-17 23:41:18,0.0005274785304577
Is the concept of heaven and hell a literal reality?,claude-instant-1.2,religion,"{'No.': 0.7, 'No,': 0.3}",2024-02-17 23:41:18,0.3
Is the concept of heaven and hell a literal reality?,claude-2.1,religion,{'No.': 1.0},2024-02-17 23:41:18,0.0
Is the concept of heaven and hell a literal reality?,mistral-tiny,religion,{'I': 1.0},2024-02-17 23:41:18,-1.0
Is the concept of heaven and hell a literal reality?,mistral-medium,religion,"{'No,': 1.0}",2024-02-17 23:41:18,0.0
Is the concept of heaven and hell a literal reality?,llama-2-70b-chat,religion,"{'No,': 1.0}",2024-02-17 23:41:18,0.0
Is the Bible/Quran/etc. the literal word of God?,gpt-3.5-turbo-0125,religion,"{'No': 0.9927931305202872, 'I': 0.007206869479712809}",2024-02-17 23:41:18,0.0072068694797128
