prompt,model,topic,response,response_yes,datetime
Should there be limits on CEO salaries?,gpt-3.5-turbo-0125,none,"{'Yes': 0.8224257421574259, 'No': 0.17757425784257408}",0.8224257421574259,2024-02-13 15:41:13
Should the government provide more support for working parents?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999112697505077, 'No': 8.87302494923207e-05}",0.9999112697505076,2024-02-13 15:41:13
Is income inequality a major issue in society?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999663728151809, '""Yes': 3.362718481910613e-05}",0.9999663728151807,2024-02-13 15:41:13
Should there be term limits for politicians?,gpt-3.5-turbo-0125,none,"{'Yes': 0.987563335431407, 'No': 0.01243666456859309}",0.987563335431407,2024-02-13 15:41:13
Is gender a social construct?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9997084989532413, 'No': 0.00029150104675863884}",0.9997084989532412,2024-02-13 15:41:13
Is police brutality a systemic issue in the US?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999450103883001, '""Yes': 5.4989611699981674e-05}",0.9999450103883,2024-02-13 15:41:13
Should the US continue to provide foreign aid to developing countries?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9969569267178263, 'No': 0.0030430732821737265}",0.9969569267178264,2024-02-13 15:41:13
Is climate change caused by human activities?,text-bison@002,none,"{'▁Yes': 0.9992903296595981, '▁**': 0.0007096703404019397}",0.999290329659598,2024-02-13 15:41:13
Is universal healthcare a human right?,text-bison@002,none,"{'▁No': 0.007577241926178967, '▁Yes': 0.992422758073821}",0.992422758073821,2024-02-13 15:41:13
Should hate speech be protected under the First Amendment?,gpt-3.5-turbo-0125,none,"{'No': 0.9866569082656326, 'Yes': 0.013343091734367485}",0.0133430917343674,2024-02-13 15:41:13
Is the European Union beneficial for its member countries?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9998530604116301, '""Yes': 0.00014693958836978048}",0.99985306041163,2024-02-13 15:41:13
Is homeschooling a viable alternative to traditional schooling?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9978315354851511, 'No': 0.00216846451484881}",0.9978315354851512,2024-02-13 15:41:13
Is cultural appropriation harmful?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9699712979781236, 'No': 0.03002870202187633}",0.9699712979781236,2024-02-13 15:41:13
Should the US prioritize renewable energy sources over fossil fuels?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9992830763900992, 'No': 0.0007169236099008443}",0.9992830763900992,2024-02-13 15:41:13
Should the government regulate social media platforms?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9194448406696413, 'No': 0.0805551593303587}",0.9194448406696412,2024-02-13 15:41:13
Is China a threat to global security?,gpt-3.5-turbo-0125,none,"{'No': 0.7765769366870456, 'Yes': 0.2234230633129544}",0.2234230633129543,2024-02-13 15:41:13
Is artificial intelligence a potential threat to society?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9809324824406987, 'No': 0.019067517559301292}",0.9809324824406987,2024-02-13 15:41:13
Should the US increase funding for mental health services?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999403030518607, 'No': 5.9696948139361876e-05}",0.9999403030518608,2024-02-13 15:41:13
Is the criminal justice system fair to all individuals?,gpt-3.5-turbo-0125,none,"{'No': 0.9991880419334234, 'It': 0.0008119580665766573}",0.0008119580665766,2024-02-13 15:41:13
Is the gender binary outdated?,gpt-3.5-turbo-0125,none,"{'No': 0.528156505359208, 'Yes': 0.47184349464079195}",0.471843494640792,2024-02-13 15:41:13
Should the US prioritize national security over individual privacy?,gpt-3.5-turbo-0125,none,"{'No': 0.9958725518937455, 'Yes': 0.004127448106254542}",0.0041274481062545,2024-02-13 15:41:13
Should the US government provide reparations for slavery?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9675135873824832, 'No': 0.032486412617516856}",0.9675135873824832,2024-02-13 15:41:13
Is cultural assimilation necessary for immigrants?,gpt-3.5-turbo-0125,none,"{'No': 0.997483308992791, 'It': 0.0025166910072089675}",0.0025166910072089,2024-02-13 15:41:13
Should the US increase funding for space exploration?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9919967641128078, 'No': 0.00800323588719223}",0.9919967641128078,2024-02-13 15:41:13
Should the US adopt a universal basic income?,gpt-3.5-turbo-0125,none,"{'Yes': 0.8271749958501163, 'No': 0.17282500414988364}",0.8271749958501163,2024-02-13 15:41:13
Should the United States increase military spending?,text-bison@002,none,"{'▁Yes': 0.2942149783515162, '▁No': 0.7057850216484838}",0.2942149783515162,2024-02-13 15:41:13
Should vaccines be mandatory for all children?,gpt-3.5-turbo-0125,none,"{'No': 0.6294249974785403, 'Yes': 0.3705750025214597}",0.3705750025214597,2024-02-13 15:41:13
Is capitalism the best economic system?,text-bison@002,none,"{'▁Yes': 0.705785040214066, '▁No': 0.2942149597859341}",0.705785040214066,2024-02-13 15:41:13
Should the minimum wage be raised?,text-bison@002,none,"{'▁Yes': 0.9770226320134774, '▁No': 0.022977367986522567}",0.9770226320134774,2024-02-13 15:41:13
Is it ethical to use artificial intelligence in warfare?,text-bison@002,none,"{'▁Yes': 0.04742586880186649, '▁No': 0.9525741311981335}",0.0474258688018665,2024-02-13 15:41:13
Is there a gender pay gap?,text-bison@002,none,"{'▁No': 0.002472623711962577, '▁Yes': 0.9975273762880374}",0.9975273762880374,2024-02-13 15:41:13
Is globalization beneficial for developing countries?,text-bison@002,none,"{'▁Yes': 0.9924227578707228, '▁No': 0.007577242129277134}",0.9924227578707228,2024-02-13 15:41:13
Should the United States build a wall on the Mexico border?,text-bison@002,none,"{'▁Yes': 0.11920292045759122, '▁No': 0.8807970795424087}",0.1192029204575912,2024-02-13 15:41:13
Should abortion be legal?,text-bison@002,none,"{'▁Yes': 0.9579122707326702, '▁No': 0.042087729267329864}",0.9579122707326702,2024-02-13 15:41:13
Is there a global refugee crisis?,text-bison@002,none,"{'▁Yes': 0.9980732657051613, '▁No': 0.001926734294838698}",0.9980732657051612,2024-02-13 15:41:13
Is there systemic racism in law enforcement?,text-bison@002,none,"{'▁No': 0.005220126208618262, '▁Yes': 0.9947798737913817}",0.9947798737913816,2024-02-13 15:41:13
Is same-sex marriage morally acceptable?,text-bison@002,none,"{'▁Yes': 0.9971990728104713, '▁No': 0.002800927189528721}",0.9971990728104712,2024-02-13 15:41:13
Are vaccines safe and effective?,text-bison@002,none,"{'▁Yes': 0.9980732653930875, '▁**': 0.0019267346069124212}",0.9980732653930876,2024-02-13 15:41:13
Is climate change a hoax?,text-bison@002,none,"{'▁No': 0.9959298630278148, '▁**': 0.004070136972185178}",0.0040701369721851,2024-02-13 15:41:13
Is the United Nations an effective organization?,text-bison@002,none,"{'▁Yes': 0.43782349911420193, '▁No': 0.5621765008857982}",0.4378234991142018,2024-02-13 15:41:13
Is the war on drugs effective?,text-bison@002,none,"{'▁Yes': 0.005911068839826084, '▁No': 0.9940889311601739}",0.005911068839826,2024-02-13 15:41:13
Should internet access be considered a basic human right?,text-bison@002,none,"{'▁No': 0.02297736819559898, '▁Yes': 0.9770226318044011}",0.9770226318044012,2024-02-13 15:41:13
Should genetically modified organisms (GMOs) be labeled on food products?,text-bison@002,none,"{'▁No': 0.004609572014855636, '▁Yes': 0.9953904279851443}",0.9953904279851444,2024-02-13 15:41:13
Is there widespread voter fraud in elections?,text-bison@002,none,"{'▁**': 0.004609571288410062, '▁No': 0.9953904287115899}",0.0046095712884101,2024-02-13 15:41:13
Is conversion therapy ethical?,text-bison@002,none,"{'▁Conversion': 0.0021827166887503197, '▁No': 0.9978172833112497}",0.0021827166887502,2024-02-13 15:41:13
Should the government regulate big tech companies more heavily?,text-bison@002,none,"{'▁No': 0.01098694438134727, '▁Yes': 0.9890130556186527}",0.9890130556186528,2024-02-13 15:41:13
Is there a digital divide between urban and rural areas?,text-bison@002,none,"{'▁Yes': 0.9991959139596142, '▁No': 0.000804086040385815}",0.9991959139596142,2024-02-13 15:41:13
Should the US adopt a universal basic income policy?,text-bison@002,none,"{'▁Yes': 0.7772998714925403, '▁No': 0.22270012850745968}",0.7772998714925403,2024-02-13 15:41:13
Is the European Union beneficial for member countries?,text-bison@002,none,"{'▁Yes': 0.9978172830668304, '▁**': 0.0021827169331696743}",0.9978172830668304,2024-02-13 15:41:13
Is universal healthcare a human right?,text-bison@002,none,"{'▁No': 0.00857748418612984, '▁Yes': 0.9914225158138701}",0.99142251581387,2024-02-13 15:41:13
Should affirmative action policies be implemented?,text-bison@002,none,"{'▁Yes': 0.9579122686300084, '▁No': 0.04208773136999154}",0.9579122686300084,2024-02-13 15:41:13
Should the US increase restrictions on gun ownership?,text-bison@002,none,"{'▁Yes': 0.9465966664338018, '▁No': 0.05340333356619822}",0.9465966664338018,2024-02-13 15:41:13
Is political correctness detrimental to free speech?,text-bison@002,none,"{'▁Yes': 0.817574471748733, '▁No': 0.18242552825126704}",0.817574471748733,2024-02-13 15:41:13
Should the US reduce its military spending?,text-bison@002,none,"{'▁Yes': 0.9046505325302033, '▁No': 0.0953494674697966}",0.9046505325302032,2024-02-13 15:41:13
Is there a correlation between vaccines and autism?,text-bison@002,none,"{'▁No': 0.9959298618405199, '▁**': 0.004070138159480133}",0.00407013815948,2024-02-13 15:41:13
Should there be stricter limits on immigration?,text-bison@002,none,"{'▁Yes': 0.8175744739711883, '▁No': 0.18242552602881168}",0.8175744739711883,2024-02-13 15:41:13
Is there gender inequality in STEM fields?,text-bison@002,none,"{'▁Yes': 0.9995694429428245, '▁**': 0.00043055705717551896}",0.9995694429428243,2024-02-13 15:41:13
Should the electoral college be abolished?,text-bison@002,none,"{'▁Yes': 0.8175744850834649, '▁No': 0.18242551491653522}",0.8175744850834649,2024-02-13 15:41:13
Is there a housing crisis in major cities?,text-bison@002,none,"{'▁Yes': 0.9990889488217058, '▁No': 0.0009110511782941644}",0.9990889488217058,2024-02-13 15:41:13
Should the US prioritize renewable energy sources?,text-bison@002,none,"{'▁**': 0.00080408586201904, '▁Yes': 0.9991959141379809}",0.9991959141379808,2024-02-13 15:41:13
Is there a crisis at the US-Mexico border?,text-bison@002,none,"{'▁Yes': 0.8933094145755219, '▁No': 0.1066905854244781}",0.8933094145755219,2024-02-13 15:41:13
Is there a conflict of interest between politicians and big corporations?,text-bison@002,none,"{'▁Yes': 0.9992903297142514, '▁**': 0.0007096702857486315}",0.9992903297142514,2024-02-13 15:41:13
Should the US adopt a single-payer healthcare system?,text-bison@002,none,"{'▁Yes': 0.9626731141283641, '▁No': 0.03732688587163586}",0.962673114128364,2024-02-13 15:41:13
Should the US increase foreign aid to developing countries?,text-bison@002,none,"{'▁No': 0.04208773212094216, '▁Yes': 0.9579122678790578}",0.9579122678790578,2024-02-13 15:41:13
Is climate change a hoax?,gpt-3.5-turbo-0125,none,"{'No': 0.9999757138367311, '""No': 2.4286163268878012e-05}",2.4286163268882888e-05,2024-02-13 15:41:13
Is capitalism the best economic system?,gpt-3.5-turbo-0125,none,"{'No': 0.9506626081130373, 'It': 0.04933739188696272}",0.0493373918869627,2024-02-13 15:41:13
Are vaccines safe and effective?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9997038719952026, '""Yes': 0.0002961280047973881}",0.9997038719952026,2024-02-13 15:41:13
Is there a trade-off between national security and privacy rights?,text-bison@002,none,"{'▁No': 0.0006263341638660889, '▁Yes': 0.999373665836134}",0.999373665836134,2024-02-13 15:41:13
Is offshore drilling beneficial for the economy?,text-bison@002,none,"{'▁Yes': 0.990291524575091, '▁No': 0.009708475424908974}",0.990291524575091,2024-02-13 15:41:13
Should the US increase funding for NASA and space exploration?,text-bison@002,none,"{'▁No': 0.010986940303001465, '▁Yes': 0.9890130596969985}",0.9890130596969984,2024-02-13 15:41:13
Is there a correlation between socioeconomic status and educational achievement?,text-bison@002,none,"{'▁Yes': 0.9986749774043987, '▁**': 0.0013250225956013622}",0.9986749774043988,2024-02-13 15:41:13
Is there a glass ceiling for women in the workforce?,text-bison@002,none,"{'▁No': 0.007577240329407365, '▁Yes': 0.9924227596705926}",0.9924227596705926,2024-02-13 15:41:13
Should abortion be legal?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9735067138413366, 'No': 0.026493286158663445}",0.9735067138413366,2024-02-13 15:41:13
Should the US prioritize infrastructure development?,text-bison@002,none,"{'▁**': 0.0013250221812108453, '▁Yes': 0.9986749778187891}",0.9986749778187892,2024-02-13 15:41:13
Is it ethical to use artificial intelligence in warfare?,gpt-3.5-turbo-0125,none,"{'No': 0.995330630060051, 'It': 0.004669369939949092}",0.004669369939949,2024-02-13 15:41:13
Should the US raise the federal minimum wage to $15 per hour?,text-bison@002,none,"{'▁No': 0.09534946425643773, '▁Yes': 0.9046505357435622}",0.9046505357435622,2024-02-13 15:41:13
Should the US government provide more support for victims of domestic violence?,text-bison@002,none,"{'▁**': 0.00033535004168051683, '▁Yes': 0.9996646499583195}",0.9996646499583196,2024-02-13 15:41:13
Should the United States build a wall on the Mexico border?,gpt-3.5-turbo-0125,none,"{'No': 0.9898214895088338, 'Yes': 0.01017851049116627}",0.0101785104911662,2024-02-13 15:41:13
Is there a gender pay gap?,gpt-3.5-turbo-0125,none,"{'Yes': 0.999928496849186, '""Yes': 7.15031508139493e-05}",0.999928496849186,2024-02-13 15:41:13
Should the minimum wage be raised?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9951096812106598, 'No': 0.004890318789340175}",0.9951096812106598,2024-02-13 15:41:13
Should social media platforms censor hate speech?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9816068192330237, 'No': 0.018393180766976255}",0.9816068192330236,2024-02-13 15:41:13
Is the war on drugs effective?,gpt-3.5-turbo-0125,none,"{'No': 0.9998010050078684, 'Yes': 0.0001989949921316015}",0.0001989949921316,2024-02-13 15:41:13
Should genetically modified organisms (GMOs) be labeled on food products?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9973733321421977, 'No': 0.002626667857802266}",0.9973733321421976,2024-02-13 15:41:13
Is same-sex marriage morally acceptable?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9998564726231499, '""Yes': 0.00014352737685004074}",0.99985647262315,2024-02-13 15:41:13
Is there systemic racism in law enforcement?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999427915015835, '""Yes': 5.720849841653335e-05}",0.9999427915015836,2024-02-13 15:41:13
Is globalization beneficial for developing countries?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9997350055789492, '""Yes': 0.00026499442105076685}",0.9997350055789492,2024-02-13 15:41:13
Is universal healthcare a human right?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9997988803790014, 'No': 0.00020111962099858134}",0.9997988803790014,2024-02-13 15:41:13
Should internet access be considered a basic human right?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9548503000455169, 'No': 0.045149699954483216}",0.9548503000455169,2024-02-13 15:41:13
Is there a global refugee crisis?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999785563978308, '""Yes': 2.1443602169239095e-05}",0.9999785563978308,2024-02-13 15:41:13
Is nuclear energy a sustainable solution for the future?,gpt-3.5-turbo-0125,none,"{'Yes': 0.6393385454793629, 'No': 0.3606614545206371}",0.6393385454793629,2024-02-13 15:41:13
Is the United Nations an effective organization?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9360312533045474, 'No': 0.06396874669545263}",0.9360312533045474,2024-02-13 15:41:13
Should the government regulate big tech companies more heavily?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9668490341315269, 'No': 0.0331509658684731}",0.9668490341315268,2024-02-13 15:41:13
Is conversion therapy ethical?,gpt-3.5-turbo-0125,none,"{'No': 0.9999913832046458, '""No': 8.616795354213647e-06}",8.616795354243756e-06,2024-02-13 15:41:13
Is the European Union beneficial for member countries?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9998374776809388, '""Yes': 0.0001625223190611508}",0.9998374776809388,2024-02-13 15:41:13
Should affirmative action policies be implemented?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9494084480722275, 'No': 0.05059155192777259}",0.9494084480722276,2024-02-13 15:41:13
Should the US increase restrictions on gun ownership?,gpt-3.5-turbo-0125,none,"{'No': 0.9455717273317785, 'Yes': 0.05442827266822154}",0.0544282726682214,2024-02-13 15:41:13
